clave1,uniTotal
20190424,30
20190425,56
20190426,20
20190429,44
20190430,47
20190502,44
20190503,34
20190506,38
20190507,32
20190508,31
20190509,40
20190510,27
20190513,44
20190514,31
20190515,25
20190516,27
20190517,47
20190520,61
20190521,40
20190522,16
20190523,28
20190524,52
20190527,29
20190528,40
20190529,24
20190530,47
20190531,26
20190603,21
20190604,41
20190605,34
20190606,47
20190607,49
20190610,24
20190611,27
20190612,82
20190613,37
20190614,47
20190617,24
20190618,57
20190619,34
20190620,23
20190621,26
20190624,36
20190625,26
20190626,40
20190627,34
20190628,40
20190701,24
20190702,43
20190703,21
20190704,44
20190705,36
20190708,69
20190709,37
20190710,24
20190711,21
20190712,37
20190715,19
20190716,40
20190717,46
20190718,43
20190719,12
20190722,47
20190723,18
20190724,28
20190725,37
20190726,38
20190729,35
20190730,29
20190731,51
20190801,40
20190802,23
20190805,36
20190806,35
20190807,35
20190808,44
20190809,35
20190812,34
20190813,29
20190814,30
20190816,39
20190819,34
20190820,39
20190821,49
20190822,21
20190823,46
20190826,41
20190827,27
20190828,29
20190829,22
20190830,21
20190902,43
20190903,44
20190904,44
20190905,21
20190906,35
20190909,36
20190910,49
20190911,21
20190912,22
20190913,39
20190916,33
20190917,16
20190918,24
20190919,58
20190920,40
20190923,42
20190924,39
20190925,36
20190926,32
20190927,60
20190930,48
20191001,26
20191002,51
20191003,28
20191004,37
20191007,45
20191008,37
20191009,24
20191010,30
20191011,32
20191014,37
20191015,29
20191016,42
20191017,34
20191018,40
20191019,1
20191021,60
20191022,14
20191023,26
20191024,39
20191025,33
20191028,35
20191029,29
20191030,15
20191031,52
20191104,36
20191105,55
20191106,25
20191107,30
20191108,42
20191111,26
20191112,22
20191113,44
20191114,42
20191115,20
20191118,25
20191119,21
20191120,30
20191121,23
20191122,31
20191125,38
20191126,35
20191127,11
20191128,40
20191129,38
20191202,29
20191203,25
20191204,24
20191205,32
20191210,28
20191211,19
20191212,27
20191213,36
20191216,27
20191217,33
20191218,29
20191219,27
20191220,38
20191223,32
20191224,11
20191226,24
20191227,59
20191230,38
20191231,30
20200102,48
20200103,47
20200107,32
20200108,71
20200109,31
20200110,34
20200113,49
20200114,30
20200115,26
20200116,24
20200117,59
20200120,41
20200121,21
20200122,25
20200123,24
20200124,18
20200125,7
20200127,47
20200128,22
20200129,24
20200130,41
20200131,58
20200203,43
20200204,26
20200205,35
20200206,28
20200207,54
20200210,41
20200211,46
20200212,24
20200213,71
20200214,49
20200217,30
20200218,37
20200219,16
20200220,33
20200221,41
20200224,21
20200225,42
20200226,26
20200227,36
20200302,36
20200303,31
20200304,32
20200305,48
20200306,42
20200309,25
20200310,33
20200311,22
20200312,74
20200313,51
20200326,1
20200402,2
20200408,3
20200413,8
20200414,2
20200415,12
20200417,8
20200420,6
20200421,2
20200422,10
20200423,1
20200424,6
20200427,9
20200428,8
20200429,4
20200430,4
20200504,8
20200505,29
20200506,28
20200507,40
20200508,20
20200511,23
20200512,17
20200513,38
20200514,18
20200515,29
20200518,86
20200519,17
20200520,25
20200521,81
20200522,32
20200523,8
20200524,1
20200525,59
20200526,27
20200527,36
20200528,42
20200529,29
20200601,36
20200602,40
20200603,56
20200604,28
20200605,36
20200608,48
20200609,33
20200610,39
20200611,34
20200612,52
20200613,-3
20200615,46
20200616,38
20200617,20
20200618,32
20200619,30
20200622,30
20200623,95
20200624,41
20200625,54
20200626,57
20200629,37
20200630,25
20200701,25
20200702,30
20200703,51
20200704,1
20200706,41
20200707,50
20200708,36
20200709,38
20200710,47
20200713,19
20200714,27
20200715,30
20200716,30
20200717,33
20200720,33
20200721,44
20200722,48
20200723,24
20200724,29
20200727,115
20200728,23
20200729,33
20200730,34
20200731,37
20200803,26
20200804,48
20200805,27
20200806,23
20200807,27
20200810,37
20200811,36
20200812,36
20200813,28
20200814,35
20200817,36
20200818,30
20200819,40
20200820,52
20200821,44
20200824,36
20200825,38
20200826,27
20200827,48
20200828,33
20200831,21
20200901,35
20200902,42
20200903,23
20200904,37
20200907,33
20200908,40
20200909,133
20200910,34
20200911,45
20200914,39
20200915,47
20200916,70
20200917,29
20200918,39
20200921,26
20200922,32
20200923,38
20200924,51
20200925,64
20200928,17
20200929,50
20200930,27
20201001,42
20201002,36
20201003,2
20201005,55
20201006,23
20201007,72
20201008,33
20201009,48
20201010,1
20201013,40
20201014,36
20201015,29
20201016,43
20201019,36
20201020,35
20201021,68
20201022,61
20201023,85
20201026,37
20201027,42
20201028,34
20201029,52
20201030,118
20201103,68
20201104,30
20201105,27
20201106,46
20201109,71
20201110,34
20201111,29
20201112,37
20201113,40
20201116,31
20201117,40
20201118,23
20201119,40
20201120,83
20201123,21
20201124,36
20201125,19
20201126,30
20201127,28
20201128,5
20201130,36
20201201,22
20201202,26
20201203,31
20201204,32
20201207,2
20201209,28
20201210,52
20201211,41
20201214,36
20201215,24
20201216,24
20201217,12
20201218,48
20201221,33
20201222,36
20201223,39
20201224,13
20201228,46
20201229,27
20201230,49
20201231,42
20210104,42
20210105,27
20210107,33
20210108,64
20210111,41
20210112,39
20210113,59
20210114,23
20210115,45
20210118,40
20210119,23
20210120,50
20210121,33
20210122,40
20210125,38
20210126,43
20210127,18
20210128,26
20210129,41
20210201,37
20210202,24
20210203,27
20210204,131
20210205,39
20210208,23
20210209,15
20210210,37
20210211,27
20210212,38
20210215,30
20210216,31
20210217,37
20210218,45
20210219,72
20210222,41
20210223,25
20210224,33
20210225,19
20210226,54
20210302,32
20210303,50
20210304,23
20210305,47
20210306,1
20210308,41
20210309,48
20210310,90
20210311,35
20210312,46
20210315,48
20210316,30
20210317,43
20210318,26
20210319,68
20210322,52
20210323,47
20210324,45
20210325,42
20210326,55
20210329,47
20210330,36
20210331,46
20210403,1
20210405,44
20210406,45
20210407,46
20210408,48
20210409,53
20210412,30
20210413,39
20210414,32
20210415,40
20210416,26
20210419,17
20210420,30
20210422,88
20210423,45
20210424,1
20210426,32
20210427,29
20210428,60
20210429,56
20210430,44
20210503,27
20210504,50
20210505,44
20210506,42
20210507,41
20210510,24
20210511,63
20210512,58
20210513,25
20210514,42
20210517,26
20210518,23
20210519,53
20210520,31
20210521,52
20210524,31
20210525,36
20210526,78
20210527,29
20210528,56
20210531,33
20210601,39
20210602,43
20210603,32
20210604,36
20210607,41
20210608,25
20210609,33
20210610,27
20210611,33
20210612,2
20210614,44
20210615,26
20210616,34
20210617,38
20210618,32
20210621,24
20210622,64
20210623,36
20210624,41
20210625,35
20210628,40
20210629,44
20210630,33
20210701,39
20210702,32
20210705,90
20210706,54
20210707,47
20210708,46
20210709,40
20210712,44
20210713,31
20210714,47
20210715,24
20210716,35
20210719,35
20210720,31
20210721,29
20210722,42
20210723,42
20210726,28
20210727,36
20210728,70
20210729,32
20210730,48
20210801,2
20210802,24
20210803,48
20210804,39
20210805,27
20210806,40
20210809,54
20210810,44
20210811,38
20210812,26
20210813,49
20210817,34
20210818,35
20210819,26
20210820,43
20210823,35
20210824,31
20210825,34
20210826,45
20210827,29
20210830,33
20210831,43
20210901,42
20210902,20
20210903,54
20210906,23
20210907,42
20210908,28
20210909,41
20210910,62
20210913,25
20210914,37
20210915,30
20210916,52
20210917,36
20210918,7
20210920,29
20210921,29
20210922,38
20210923,33
20210924,74
20210927,44
20210928,42
20210929,35
20210930,19
20211001,66
20211004,40
20211005,45
20211006,32
20211007,36
20211008,54
20211009,6
20211011,29
20211013,31
20211014,52
20211015,31
20211016,6
20211018,41
20211019,26
20211020,24
20211021,67
20211022,62
20211025,44
20211026,46
20211027,34
20211028,38
20211029,34
20211102,41
20211103,53
20211104,29
20211105,41
20211108,48
20211109,32
20211110,39
20211111,47
20211112,46
20211115,17
20211116,59
20211117,61
20211118,23
20211119,33
20211122,28
20211123,39
20211124,21
20211125,26
20211126,36
20211127,2
20211129,30
20211130,29
20211201,39
20211202,27
20211203,37
20211204,10
20211207,39
20211209,42
20211210,59
20211213,34
20211214,51
20211215,34
20211216,49
20211217,39
20211220,22
20211221,31
20211222,22
20211223,22
20211224,12
20211227,29
20211228,40
20211229,41
20211230,21
20211231,21
20220103,34
20220104,40
20220105,28
20220107,35
20220110,31
20220111,37
20220112,36
20220113,43
20220114,36
20220117,65
20220118,46
20220119,35
20220120,28
20220121,38
20220124,29
20220125,37
20220126,21
20220127,16
20220128,72
20220131,39
20220201,54
20220202,46
20220203,49
20220204,41
20220205,1
20220207,44
20220208,19
20220209,77
20220210,57
20220211,50
20220213,3
20220214,32
20220215,52
20220216,35
20220217,53
20220218,58
20220221,35
20220222,39
20220223,25
20220224,35
20220225,39
20220301,31
20220302,43
20220303,33
20220304,56
20220305,3
20220307,20
20220308,36
20220309,32
20220310,51
20220311,47
20220314,40
20220315,30
20220316,43
20220317,42
20220318,36
20220321,43
20220322,14
20220323,21
20220324,30
20220325,34
20220326,1
20220328,28
20220329,18
20220330,40
20220331,42
20220401,26
20220404,19
20220405,26
20220406,28
20220407,47
20220408,27
20220409,2
20220411,77
20220412,65
20220413,48
20220418,23
20220419,46
20220420,12
20220421,35
20220422,34
20220425,37
20220426,30
20220427,27
20220428,30
20220429,26
20220502,9
20220503,27
20220504,32
20220505,30
20220506,42
20220509,40
20220510,27
20220511,32
20220512,35
20220513,36
20220516,43
20220517,64
20220518,41
20220519,47
20220520,18
20220523,51
20220524,64
20220525,25
20220526,32
20220527,28
20220530,33
20220531,37
20220601,30
20220602,41
20220603,53
20220606,32
20220607,28
20220608,38
20220609,33
20220610,48
20220611,7
20220613,27
20220614,50
20220615,39
20220616,45
20220617,25
20220620,24
20220621,30
20220622,31
20220623,39
20220624,30
20220627,44
20220628,51
20220629,33
20220630,47
20220701,42
20220702,2
20220704,32
20220705,30
20220706,32
20220707,46
20220708,51
20220711,45
20220712,48
20220713,23
20220714,27
20220715,26
20220718,49
20220719,38
20220720,46
20220721,25
20220722,36
20220725,35
20220726,28
20220727,30
20220728,18
20220729,27
20220801,35
20220802,30
20220803,31
20220804,26
20220805,34
20220808,46
20220809,34
20220810,47
20220811,25
20220812,31
20220816,37
20220817,51
20220818,41
20220819,27
20220822,30
20220823,27
20220824,28
20220825,40
20220826,34
20220829,18
20220830,18
20220831,22
20220901,46
20220902,27
20220905,29
20220906,39
20220907,49
20220908,61
20220909,47
20220911,1
20220912,44
20220913,26
20220914,60
20220915,30
20220916,64
20220919,47
20220920,27
20220921,28
20220922,27
20220923,36
20220926,38
20220927,26
20220928,30
20220929,36
20220930,56
20221001,7
20221003,37
20221004,36
20221005,26
20221006,27
20221007,46
20221010,40
20221011,35
20221013,33
20221014,37
20221017,43
20221018,36
20221019,29
20221020,135
20221021,66
20221024,38
20221025,18
20221026,27
20221027,23
20221028,50
20221029,2
20221031,85
20221102,30
20221103,35
20221104,30
20221107,31
20221108,44
20221109,75
20221110,27
20221111,47
20221113,3
20221114,38
20221115,28
20221116,42
20221117,30
20221118,47
20221121,42
20221122,36
20221123,36
20221124,33
20221125,46
20221128,36
20221129,30
20221130,40
20221201,37
20221202,42
20221203,7
20221205,51
20221207,33
20221209,56
20221212,47
20221213,42
20221214,32
20221215,22
20221216,33
20221219,18
20221220,45
20221221,35
20221222,31
20221223,41
20221227,47
20221228,78
20221229,34
20221230,59
20230103,35
20230104,31
20230105,13
20230109,82
20230110,44
20230111,78
20230112,46
20230113,42
20230116,32
20230117,44
20230118,38
20230119,38
20230120,36
20230123,38
20230124,32
20230125,50
20230126,43
20230127,47
20230130,25
20230131,34
20230201,41
20230202,40
20230203,36
20230206,43
20230207,41
20230208,34
20230209,39
20230210,37
20230213,39
20230214,37
20230215,37
20230216,39
20230217,51
20230220,39
20230221,45
20230222,24
20230223,49
20230224,26
20230227,54
20230301,36
20230302,34
20230303,47
20230306,46
20230307,51
20230308,33
20230309,59
20230310,38
20230313,45
20230314,31
20230315,37
20230316,35
20230317,36
20230320,42
20230321,30
20230322,22
20230323,23
20230324,48
20230327,40
20230328,42
20230329,31
20230330,32
20230331,34
20230403,52
20230404,43
20230405,36
20230410,28
20230411,24
20230412,27
20230413,65
20230414,67
20230417,30
20230418,31
20230419,35
20230420,27
20230421,27
20230424,51
20230425,39
20230426,21
20230427,23
20230428,36
20230502,44
20230503,48
20230504,41
20230505,56
20230508,45
20230509,57
20230510,29
20230511,30
20230512,43
20230515,53
20230516,26
20230517,28
20230518,44
20230519,22
20230522,32
20230523,31
20230524,26
20230525,15
20230526,38
20230529,37
20230530,18
20230531,49
20230601,32
20230602,57
20230605,32
20230606,25
20230607,42
20230608,37
20230609,39
20230610,6
20230612,41
20230613,38
20230614,53
20230615,33
20230616,18
20230619,28
20230620,33
20230621,40
20230622,19
20230623,53
20230626,22
20230627,38
20230628,23
20230629,34
20230630,35
20230703,24
20230704,34
20230705,30
20230706,38
20230707,39
20230710,43
20230711,29
20230712,31
20230713,41
20230714,32
20230717,22
20230718,33
20230719,29
20230720,52
20230721,26
20230724,45
20230725,40
20230726,25
20230727,25
20230728,26
20230731,19
20230801,34
20230802,22
20230803,56
20230804,30
20230807,31
20230808,31
20230809,43
20230810,17
20230811,44
20230814,38
20230816,32
20230817,64
20230818,35
20230821,31
20230822,30
20230823,36
20230824,36
20230825,19
20230828,34
20230829,19
20230830,36
20230831,25
20230901,56
20230904,32
20230905,30
20230906,33
20230907,54
20230908,82
20230911,40
20230912,22
20230913,43
20230914,26
20230915,43
20230918,30
20230919,32
20230920,33
20230921,49
20230922,56
20230925,41
20230926,38
20230927,37
20230928,36
20230929,37
20231002,32
20231003,40
20231004,19
20231005,51
20231006,37
20231009,26
20231010,29
20231011,71
20231013,53
20231016,61
20231017,32
20231018,37
20231019,33
20231020,75
20231023,26
20231024,38
20231025,28
20231026,38
20231027,40
20231030,46
20231031,69
20231102,52
20231103,43
20231106,71
20231107,49
20231108,37
20231109,36
20231110,42
20231113,76
20231114,38
20231115,30
20231116,30
20231117,41
20231120,42
20231121,22
20231122,37
20231123,29
20231124,56
20231127,77
20231128,43
20231129,40
20231130,47
20231201,47
20231204,38
20231205,59
20231207,40
20231211,34
20231212,42
20231213,28
20231214,33
20231215,34
20231218,76
20231219,40
20231220,26
20231221,44
20231222,50
20231226,32
20231227,31
20231228,33
20231229,41
20240102,33
20240103,41
20240104,45
20240105,29
20240108,35
20240109,36
20240110,34
20240111,66
20240112,31
20240115,35
20240116,25
20240117,47
20240118,40
20240119,32
20240122,48
20240123,36
20240124,20
20240125,39
20240126,26
20240129,51
20240130,25
20240131,37
20240201,33
20240202,34
20240205,31
20240206,39
20240207,41
20240208,46
20240209,36
20240212,31
20240213,44
20240214,61
20240215,69
20240216,31
20240219,43
20240220,38
20240221,22
20240222,30
20240223,64
20240226,25
20240227,33
20240229,39
20240301,33
20240304,37
20240305,43
20240306,23
20240307,31
20240308,46
20240311,31
20240312,25
20240313,39
20240314,28
20240315,30
20240318,56
20240319,46
20240320,35
20240321,37
20240322,64
20240325,42
20240326,36
20240327,34
20240401,43
20240402,62
20240403,28
20240404,33
20240405,36
20240408,26
20240409,40
20240410,35
20240411,34
20240412,57
20240415,31
20240416,12
20240417,45
20240418,28
20240419,63
20240422,24
20240423,47
20240424,31
20240425,52
20240426,52
20240429,37
20240430,37
20240502,42
20240503,62
20240506,39
20240507,53
20240508,16
20240509,22
20240510,40
20240513,34
20240514,45
20240515,47
20240516,29
20240517,41
20240520,31
20240521,58
20240522,38
20240523,45
20240524,49
20240527,34
20240528,48
20240529,53
20240530,23
20240531,55
20240602,19
20240603,43
20240604,53
20240605,27
20240606,27
20240607,46
20240610,34
20240611,46
20240612,29
20240613,48
20240614,31
20240617,45
20240618,22
20240619,42
20240620,83
20240621,45
20240624,35
20240625,41
20240626,34
20240627,32
20240628,60
20240701,24
20240702,51
20240703,89
20240704,31
20240705,37
20240708,41
20240709,29
20240710,47
20240711,22
20240712,37
20240715,38
20240716,26
20240717,20
20240718,62
20240719,31
20240722,30
20240723,28
20240724,34
20240725,27
20240726,36
20240729,27
20240730,40
20240731,34
20240801,49
20240802,38
20240805,30
20240806,29
20240807,37
20240808,52
20240809,36
20240812,35
20240813,23
20240814,32
20240816,30
20240819,26
